Scope;Construction Element Type;ID;Construction Element Family;ConstructionElementPart;BOQCategory;BOQ;BOQDescription;Quantity;Unit;UnitPrice;TotalCost;Length;Thickness;Height;X;Y;Z;Scope_ElementType_BOQ
PRS_L1_STR;Beam;46618;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.148;m3;99;113.652;1.6;0.35;2.05;37.375;15.68;3.475;PRS_L1_STR_Beam_C30/37forBeams
PRS_L1_STR;Beam;42519;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.319;m3;99;130.581;6.85;0.35;0.55;28.975;9.465;4.225;PRS_L1_STR_Beam_C30/37forBeams
PRS_L1_STR;Beam;42492;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.338;m3;99;132.462;6.95;0.35;0.55;28.925;14.705;4.225;PRS_L1_STR_Beam_C30/37forBeams
PRS_L1_STR;Beam;42311;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.348;m3;99;133.452;7;0.35;0.55;29;28.825;4.225;PRS_L1_STR_Beam_C30/37forBeams
PRS_L1_STR;Beam;42420;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.357;m3;99;134.343;7.05;0.35;0.55;29.025;22.175;4.225;PRS_L1_STR_Beam_C30/37forBeams
PRS_L1_STR;Beam;42510;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.415;m3;99;140.085;7.35;0.35;0.55;21.275;9.465;4.225;PRS_L1_STR_Beam_C30/37forBeams
PRS_L1_STR;Beam;46609;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.435;m3;99;142.065;2;0.35;2.05;12.625;15.88;3.475;PRS_L1_STR_Beam_C30/37forBeams
PRS_L1_STR;Beam;42320;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.444;m3;99;142.956;7.5;0.35;0.55;21.25;28.825;4.225;PRS_L1_STR_Beam_C30/37forBeams
PRS_L1_STR;Beam;42483;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.444;m3;99;142.956;7.5;0.35;0.55;21.35;14.705;4.225;PRS_L1_STR_Beam_C30/37forBeams
PRS_L1_STR;Beam;42429;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.801;m3;99;178.299;8.189;0.4;0.55;29.594;21.22;4.225;PRS_L1_STR_Beam_C30/37forBeams
PRS_L1_STR;Beam;42438;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.801;m3;99;178.299;8.189;0.4;0.55;29.594;19.409;4.225;PRS_L1_STR_Beam_C30/37forBeams
PRS_L1_STR;Beam;46030;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.815;m3;99;179.685;8.25;0.4;0.55;37.075;28.75;4.225;PRS_L1_STR_Beam_C30/37forBeams
PRS_L1_STR;Beam;46165;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.815;m3;99;179.685;8.25;0.4;0.55;12.925;28.75;4.225;PRS_L1_STR_Beam_C30/37forBeams
PRS_L1_STR;Beam;42501;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.848;m3;99;182.952;8.4;0.4;0.55;12.8;9.44;4.225;PRS_L1_STR_Beam_C30/37forBeams
PRS_L1_STR;Beam;42528;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.848;m3;99;182.952;8.4;0.4;0.55;37.2;9.44;4.225;PRS_L1_STR_Beam_C30/37forBeams
PRS_L1_STR;Beam;42537;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.848;m3;99;182.952;8.4;0.4;0.55;37.2;4.2;4.225;PRS_L1_STR_Beam_C30/37forBeams
PRS_L1_STR;Beam;42546;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.848;m3;99;182.952;8.4;0.4;0.55;12.8;4.2;4.225;PRS_L1_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;45984;ConcreteWork;RC_Beam C-B;Concrete;C30/37 for Beams;C30/37 for Beams;0.153;m3;99;15.147;2.441;0.25;0.25;17.036;20.779;-0.125;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42230;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.244;m3;99;24.156;3.25;0.3;0.25;6.675;28.85;-0.125;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42266;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.244;m3;99;24.156;3.25;0.3;0.25;43.325;28.85;-0.125;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42573;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.251;m3;99;24.849;2.868;0.25;0.35;25.275;11.149;-0.175;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42627;ConcreteWork;RC_Beam C-B;Concrete;C30/37 for Beams;C30/37 for Beams;0.293;m3;99;29.007;4.013;0.3;0.25;18.418;2.209;-0.125;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42636;ConcreteWork;RC_Beam C-B;Concrete;C30/37 for Beams;C30/37 for Beams;0.293;m3;99;29.007;4.013;0.3;0.25;31.582;2.209;-0.125;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42118;ConcreteWork;RC_Beam C-RW;Concrete;C30/37 for Beams;C30/37 for Beams;0.304;m3;99;30.096;4.05;0.3;0.25;47.525;28.85;-0.375;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42145;ConcreteWork;RC_Beam C-RW;Concrete;C30/37 for Beams;C30/37 for Beams;0.304;m3;99;30.096;4.05;0.3;0.25;2.475;28.85;-0.375;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42284;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.315;m3;99;31.185;3;0.3;0.35;43.5;22.15;-0.175;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42293;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.315;m3;99;31.185;3;0.3;0.35;6.5;22.15;-0.175;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42456;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.363;m3;99;35.937;3.453;0.3;0.35;25.275;16.657;-0.175;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42194;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.39;m3;99;38.61;5.2;0.3;0.25;29.9;35.35;-0.125;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42127;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.409;m3;99;40.491;3.892;0.3;0.35;47.454;22.15;-0.425;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42136;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.41;m3;99;40.59;3.9;0.3;0.35;2.55;22.15;-0.425;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42203;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.435;m3;99;43.065;5.8;0.3;0.25;20.4;35.35;-0.125;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;49675;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.435;m3;99;43.065;2.325;0.3;0.624;41.85;2.763;-0.312;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;49684;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.435;m3;99;43.065;2.325;0.3;0.624;8.15;2.762;-0.312;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42465;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.441;m3;99;43.659;4.2;0.3;0.35;14.9;14.73;-0.175;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42474;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.441;m3;99;43.659;4.2;0.3;0.35;35.1;14.73;-0.175;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42091;ConcreteWork;RC_Beam C-RW;Concrete;C30/37 for Beams;C30/37 for Beams;0.465;m3;99;46.035;3.8;0.35;0.35;32.75;37.4;-0.425;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42082;ConcreteWork;RC_Beam C-RW;Concrete;C30/37 for Beams;C30/37 for Beams;0.466;m3;99;46.134;3.8;0.35;0.35;17.25;37.4;-0.425;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42582;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.482;m3;99;47.718;4.59;0.3;0.35;17.3;6.82;-0.175;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42600;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.482;m3;99;47.718;4.59;0.3;0.35;32.725;6.82;-0.175;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42555;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.487;m3;99;48.213;4.64;0.3;0.35;17.3;12.035;-0.175;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42564;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.487;m3;99;48.213;4.64;0.3;0.35;32.75;12.035;-0.175;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42239;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.49;m3;99;48.51;5.6;0.35;0.25;4.675;25.65;-0.125;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42275;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.49;m3;99;48.51;5.6;0.35;0.25;45.325;25.65;-0.125;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42212;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.494;m3;99;48.906;5.65;0.35;0.25;17.175;31.825;-0.125;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42248;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.494;m3;99;48.906;5.65;0.35;0.25;32.825;31.825;-0.125;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42591;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.5;m3;99;49.5;4.765;0.3;0.35;25.275;6.733;-0.175;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;43692;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.546;m3;99;54.054;1.3;0.35;1.2;14.657;22.175;-0.6;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;43719;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.546;m3;99;54.054;1.3;0.35;1.2;35.343;22.175;-0.6;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42375;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.628;m3;99;62.172;4.65;0.3;0.45;17.25;24.675;-0.225;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42384;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.628;m3;99;62.172;4.65;0.3;0.45;32.75;24.675;-0.225;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;43737;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.63;m3;99;62.37;1.5;0.35;1.2;23.539;18.558;-0.6;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42064;ConcreteWork;RC_Beam C-RW;Concrete;C30/37 for Beams;C30/37 for Beams;0.638;m3;99;63.162;4.05;0.35;0.45;8.55;37.525;-0.475;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42100;ConcreteWork;RC_Beam C-RW;Concrete;C30/37 for Beams;C30/37 for Beams;0.638;m3;99;63.162;4.05;0.35;0.45;41.45;37.525;-0.475;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42411;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.653;m3;99;64.647;4.834;0.3;0.45;19.867;22.2;-0.225;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42609;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.661;m3;99;65.439;5.4;0.35;0.35;20.3;4.175;-0.175;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42618;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.662;m3;99;65.538;5.4;0.35;0.35;29.7;4.175;-0.175;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;43746;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.671;m3;99;66.429;1.5;0.35;1.277;9.7;22.175;-0.639;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;43755;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.671;m3;99;66.429;1.5;0.35;1.277;38.9;22.175;-0.639;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42221;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.717;m3;99;70.983;8.2;0.35;0.25;12.9;28.825;-0.125;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42257;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.717;m3;99;70.983;8.2;0.35;0.25;37.1;28.825;-0.125;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42176;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.89;m3;99;88.11;5.65;0.35;0.45;8.55;31.825;-0.475;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42185;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.89;m3;99;88.11;5.65;0.35;0.45;41.475;31.825;-0.475;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42329;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.913;m3;99;90.387;5.8;0.35;0.45;25.25;25.25;-0.225;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42393;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.913;m3;99;90.387;5.8;0.35;0.45;41.45;25.25;-0.225;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42402;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.913;m3;99;90.387;5.8;0.35;0.45;8.55;25.25;-0.225;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42447;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.941;m3;99;93.159;5.973;0.35;0.45;19.298;19.384;-0.225;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42302;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;0.969;m3;99;95.931;6.15;0.35;0.45;25.25;32.075;-0.225;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42519;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.319;m3;99;130.581;6.85;0.35;0.55;28.975;9.465;-0.275;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42492;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.338;m3;99;132.462;6.95;0.35;0.55;28.925;14.705;-0.275;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42311;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.348;m3;99;133.452;7;0.35;0.55;29;28.825;-0.275;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42420;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.357;m3;99;134.343;7.05;0.35;0.55;29.025;22.175;-0.275;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42510;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.415;m3;99;140.085;7.35;0.35;0.55;21.275;9.465;-0.275;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42320;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.444;m3;99;142.956;7.5;0.35;0.55;21.25;28.825;-0.275;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42483;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.444;m3;99;142.956;7.5;0.35;0.55;21.35;14.705;-0.275;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42073;ConcreteWork;RC_Beam C-RW;Concrete;C30/37 for Beams;C30/37 for Beams;1.727;m3;99;170.973;7.85;0.4;0.55;4.375;35.3;-0.525;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42109;ConcreteWork;RC_Beam C-RW;Concrete;C30/37 for Beams;C30/37 for Beams;1.727;m3;99;170.973;7.85;0.4;0.55;45.625;35.3;-0.525;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42429;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.801;m3;99;178.299;8.189;0.4;0.55;29.594;21.22;-0.275;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42438;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.801;m3;99;178.299;8.189;0.4;0.55;29.594;19.409;-0.275;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42158;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.804;m3;99;178.596;8.2;0.4;0.55;12.9;35.3;-0.525;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42167;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.804;m3;99;178.596;8.2;0.4;0.55;37.1;35.3;-0.525;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42501;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.848;m3;99;182.952;8.4;0.4;0.55;12.8;9.44;-0.275;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42528;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.848;m3;99;182.952;8.4;0.4;0.55;37.2;9.44;-0.275;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42537;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.848;m3;99;182.952;8.4;0.4;0.55;37.2;4.2;-0.275;PRS_L0_STR_Beam_C30/37forBeams
PRS_L0_STR;Beam;42546;ConcreteWork;RC_Beam C-C/C-CW;Concrete;C30/37 for Beams;C30/37 for Beams;1.848;m3;99;182.952;8.4;0.4;0.55;12.8;4.2;-0.275;PRS_L0_STR_Beam_C30/37forBeams
PRS_RF_STR;Beam;47933;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;3.28;m2;13;42.64;4.1;0.3;0.25;10.4;22.15;11.525;PRS_RF_STR_Beam_FormworkforBeams
PRS_RF_STR;Beam;47951;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;3.28;m2;13;42.64;4.1;0.3;0.25;10.4;14.73;11.525;PRS_RF_STR_Beam_FormworkforBeams
PRS_RF_STR;Beam;47942;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;6.144;m2;13;79.872;5.12;0.3;0.45;8.15;18.44;11.425;PRS_RF_STR_Beam_FormworkforBeams
PRS_RF_STR;Beam;47960;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;6.144;m2;13;79.872;5.12;0.3;0.45;12.6;18.44;11.425;PRS_RF_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;46084;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;2.209;m2;13;28.717;2.325;0.25;0.35;41.825;2.762;8.825;PRS_L2_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;46111;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;2.209;m2;13;28.717;2.325;0.25;0.35;8.175;2.762;8.825;PRS_L2_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;42573;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;2.724;m2;13;35.412;2.868;0.25;0.35;25.275;11.149;8.825;PRS_L2_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;46138;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;3;m2;13;39;3;0.3;0.35;6.5;22.2;8.825;PRS_L2_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;46057;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;3.002;m2;13;39.026;3.002;0.3;0.35;43.499;22.2;8.825;PRS_L2_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;46039;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;3.25;m2;13;42.25;3.25;0.3;0.35;43.325;28.8;8.825;PRS_L2_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;46156;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;3.25;m2;13;42.25;3.25;0.3;0.35;6.675;28.8;8.825;PRS_L2_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;42456;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;3.453;m2;13;44.889;3.453;0.3;0.35;25.275;16.657;8.825;PRS_L2_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;47365;ConcreteWork;RC_Beam C-B;Formwork;Formwork for Beams;Formwork for Beams;3.483;m2;13;45.279;4.044;0.3;0.3;31.619;2.246;8.85;PRS_L2_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;47378;ConcreteWork;RC_Beam C-B;Formwork;Formwork for Beams;Formwork for Beams;3.585;m2;13;46.605;4.05;0.3;0.3;18.379;2.243;8.85;PRS_L2_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;42465;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;4.2;m2;13;54.6;4.2;0.3;0.35;14.9;14.73;8.825;PRS_L2_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;42474;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;4.2;m2;13;54.6;4.2;0.3;0.35;35.1;14.73;8.825;PRS_L2_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;42582;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;4.59;m2;13;59.67;4.59;0.3;0.35;17.3;6.82;8.825;PRS_L2_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;42600;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;4.59;m2;13;59.67;4.59;0.3;0.35;32.725;6.82;8.825;PRS_L2_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;46075;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;4.59;m2;13;59.67;4.59;0.3;0.35;41.8;6.82;8.825;PRS_L2_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;46120;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;4.59;m2;13;59.67;4.59;0.3;0.35;8.2;6.82;8.825;PRS_L2_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;42555;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;4.64;m2;13;60.32;4.64;0.3;0.35;17.3;12.035;8.825;PRS_L2_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;42564;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;4.64;m2;13;60.32;4.64;0.3;0.35;32.75;12.035;8.825;PRS_L2_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;42591;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;4.765;m2;13;61.945;4.765;0.3;0.35;25.275;6.733;8.825;PRS_L2_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;46066;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;4.815;m2;13;62.595;4.815;0.3;0.35;41.8;12.123;8.825;PRS_L2_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;46129;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;4.815;m2;13;62.595;4.815;0.3;0.35;8.2;12.123;8.825;PRS_L2_STR_Beam_FormworkforBeams
PRS_L2_STR;Beam;42375;ConcreteWork;RC_Beam C-C/C-CW;Formwork;Formwork for Beams;Formwork for Beams;5.58;m2;13;72.54;4.65;0.3;0.45;17.25;24.675;8.775;PRS_L2_STR_Beam_FormworkforBeams
